station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBGR,2025-01-26 10:00,73.40,66.20,78.19,20.00,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,SBGR 261000Z 02004KT CAVOK 23/19 Q1016,M
SBAN,2025-01-26 10:00,68.00,68.00,100.00,320.00,2.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,SBAN 261000Z 32002KT 9999 FEW030 20/20 Q1020,M
SBGR,2025-01-26 11:00,75.20,66.20,73.61,30.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 261100Z 03005KT CAVOK 24/19 Q1016,M
SBAN,2025-01-26 11:00,73.40,66.20,78.19,340.00,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,SBAN 261100Z 34002KT CAVOK 23/19 Q1021,M
SBGR,2025-01-26 12:00,77.00,66.20,69.33,20.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,SBGR 261200Z 02008KT CAVOK 25/19 Q1017,M
SBAN,2025-01-26 12:00,77.00,66.20,69.33,10.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,SBAN 261200Z 01004KT CAVOK 25/19 Q1021,M
SBGR,2025-01-26 13:00,80.60,68.00,65.54,310.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.29,SBGR 261300Z 31003KT CAVOK 27/20 Q1017,M
SBAN,2025-01-26 13:00,80.60,68.00,65.54,360.00,5.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,83.29,SBAN 261300Z 36005KT 9999 FEW020 27/20 Q1021,M
SBAN,2025-01-26 14:00,80.60,68.00,65.54,350.00,4.00,0.00,30.15,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,83.29,SBAN 261400Z 35004KT 9999 BKN030 27/20 Q1021,M
SBGR,2025-01-26 14:00,82.40,68.00,61.81,280.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.38,SBGR 261400Z 28007KT CAVOK 28/20 Q1017,M
SBGR,2025-01-26 15:00,86.00,69.80,58.55,280.00,7.00,0.00,30.00,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,90.58,SBGR 261500Z 28007KT 9999 BKN035 30/21 Q1016,M
SBAN,2025-01-26 15:00,82.40,69.80,65.74,320.00,5.00,0.00,30.15,M,6.21,M,BKN,FEW,M,M,3000.00,3500.00,M,M,VCSH,M,M,M,M,M,M,86.22,SBAN 261500Z 32005KT 9999 VCSH BKN030 FEW035TCU 28/21 Q1021,M
SBGR,2025-01-26 16:00,86.00,68.00,55.04,280.00,8.00,0.00,29.97,M,6.21,M,BKN,BKN,M,M,4000.00,8000.00,M,M,M,M,M,M,M,M,M,89.41,SBGR 261600Z 28008KT 9999 BKN040 BKN080 30/20 Q1015,M
SBAN,2025-01-26 16:00,73.40,68.00,83.21,340.00,6.00,0.00,30.12,M,6.21,M,BKN,FEW,M,M,3000.00,3500.00,M,M,SHRA TS,M,M,M,M,M,M,73.40,SBAN 261600Z 34006KT 9999 4000W SHRA TS BKN030 FEW035CB 23/20 Q1020,M
SBGR,2025-01-26 17:00,75.20,69.80,83.32,160.00,15.00,0.00,29.97,M,6.21,M,BKN,SCT,M,M,1500.00,3000.00,M,M,M,M,M,M,M,M,M,75.20,SBGR 261700Z 16015KT 9999 BKN015 SCT030TCU 24/21 Q1015,M
SBAN,2025-01-26 17:00,80.60,64.40,57.84,340.00,7.00,0.00,30.09,M,6.21,M,BKN,FEW,M,M,3000.00,3500.00,M,M,TS VCSH,M,M,M,M,M,M,82.27,SBAN 261700Z 34007KT 9999 TS VCSH BKN030 FEW035CB 27/18 Q1019 RESHRA,M
SBGR,2025-01-26 17:18,71.60,69.80,94.06,140.00,9.00,0.00,30.00,M,3.73,20.00,BKN,BKN,FEW,M,1000.00,1900.00,4000.00,M,TSRA,M,M,M,M,M,M,71.60,SBGR 261718Z 14009G20KT 6000 TSRA BKN010 BKN019 FEW040CB 22/21 Q1016,M
SBGR,2025-01-26 17:34,71.60,69.80,94.06,120.00,8.00,0.00,30.00,M,5.59,M,BKN,BKN,FEW,M,700.00,2300.00,5000.00,M,-TSRA,M,M,M,M,M,M,71.60,SBGR 261734Z 12008KT 9000 -TSRA BKN007 BKN023 FEW050CB 22/21 Q1016 RERA WS R28R,M
SBGR,2025-01-26 18:00,71.60,69.80,94.06,130.00,5.00,0.00,30.00,M,5.59,M,SCT,BKN,FEW,OVC,700.00,2000.00,5000.00,7000.00,-TSRA,M,M,M,M,M,M,71.60,SBGR 261800Z 13005KT 9000 -TSRA SCT007 BKN020 FEW050CB OVC070 22/21 Q1016 RERA WS R28R,M
SBAN,2025-01-26 18:00,80.60,68.00,65.54,320.00,4.00,0.00,30.06,M,6.21,M,SCT,FEW,M,M,3000.00,3500.00,M,M,VCSH,M,M,M,M,M,M,83.29,SBAN 261800Z 32004KT 9999 VCSH SCT030 FEW035TCU 27/20 Q1018 RETS,M
SBGR,2025-01-26 19:00,71.60,69.80,94.06,150.00,5.00,0.00,29.97,M,4.97,M,SCT,BKN,OVC,M,700.00,4300.00,7000.00,M,-RA,M,M,M,M,M,M,71.60,SBGR 261900Z 15005KT 8000 -RA SCT007 BKN043 OVC070 22/21 Q1015 RETS,M
SBAN,2025-01-26 19:00,80.60,68.00,65.54,330.00,6.00,0.00,30.06,M,6.21,M,SCT,FEW,M,M,3000.00,3500.00,M,M,VCSH,M,M,M,M,M,M,83.29,SBAN 261900Z 33006KT 9999 VCSH SCT030 FEW035TCU 27/20 Q1018,M
SBGR,2025-01-26 19:38,71.60,69.80,94.06,230.00,5.00,0.00,30.00,M,5.59,M,BKN,BKN,FEW,OVC,900.00,2100.00,5000.00,7000.00,+TSRA,M,M,M,M,M,M,71.60,SBGR 261938Z 23005KT 9000 2000W +TSRA BKN009 BKN021 FEW050CB OVC070 22/21 Q1016,M
SBGR,2025-01-26 19:46,68.00,68.00,100.00,280.00,15.00,0.00,30.03,M,0.93,25.00,BKN,BKN,SCT,OVC,600.00,900.00,5000.00,7000.00,+TSRA,M,M,M,M,M,M,68.00,COR SBGR 261946Z 28015G25KT 1500 R10R/2000N R10L/2000N R28R/2000N R28L/P2000N +TSRA BKN006 BKN009 SCT050CB OVC070 20/20 Q1017,M
SBGR,2025-01-26 20:00,68.00,68.00,100.00,270.00,12.00,0.00,30.03,M,0.93,23.00,BKN,BKN,SCT,OVC,700.00,1100.00,5000.00,7000.00,+TSRA,M,M,M,M,M,M,68.00,SBGR 262000Z 27012G23KT 1500 R10R/P2000 R10L/P2000 R28R/P2000 R28L/P2000 +TSRA BKN007 BKN011 SCT050CB OVC070 20/20 Q1017,M
SBAN,2025-01-26 20:00,77.00,66.20,69.33,290.00,2.00,0.00,30.03,M,6.21,M,SCT,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,77.00,SBAN 262000Z 29002KT 9999 SCT030 FEW035TCU 25/19 Q1017,M
SBGR,2025-01-26 20:17,66.20,66.20,100.00,250.00,4.00,0.00,30.00,M,3.11,M,SCT,FEW,OVC,M,1700.00,5000.00,7000.00,M,-TSRA,M,M,M,M,M,M,66.20,SBGR 262017Z 25004KT 5000 -TSRA SCT017 FEW050CB OVC070 19/19 Q1016 RERA,M
SBGR,2025-01-26 20:36,68.00,68.00,100.00,150.00,2.00,0.00,30.00,M,3.11,M,NSC,M,M,M,M,M,M,M,-RA BR,M,M,M,M,M,M,68.00,SBGR 262036Z 15002KT 5000 -RA BR NSC 20/20 Q1016 RETS,M
SBAN,2025-01-26 21:00,75.20,68.00,78.34,290.00,2.00,0.00,30.03,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,75.20,SBAN 262100Z 29002KT 9999 FEW030 FEW035TCU 24/20 Q1017,M
SBGR,2025-01-26 21:00,68.00,68.00,100.00,110.00,1.00,0.00,30.00,M,3.11,M,NSC,M,M,M,M,M,M,M,-RA BR,M,M,M,M,M,M,68.00,COR SBGR 262100Z 11001KT 5000 -RA BR NSC 20/20 Q1016 RETSRA,M
SBAN,2025-01-26 22:00,73.40,68.00,83.21,270.00,1.00,0.00,30.03,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,73.40,SBAN 262200Z 27001KT 9999 FEW030 FEW035TCU 23/20 Q1017,M
SBGR,2025-01-26 22:00,69.80,69.80,100.00,160.00,2.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,RA,M,M,M,M,M,M,69.80,SBGR 262200Z 16002KT 6000 RA NSC 21/21 Q1016,M
SBGR,2025-01-26 22:14,69.80,68.00,94.01,60.00,4.00,0.00,30.00,M,4.97,M,BKN,OVC,M,M,700.00,7000.00,M,M,-RA,M,M,M,M,M,M,69.80,SBGR 262214Z 06004KT 8000 -RA BKN007 OVC070 21/20 Q1016 RERA,M
SBAN,2025-01-26 23:00,69.80,69.80,100.00,0.00,0.00,0.00,30.06,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 262300Z 00000KT 9999 FEW030 FEW035TCU 21/21 Q1018,M
SBGR,2025-01-26 23:00,69.80,68.00,94.01,60.00,3.00,0.00,30.00,M,5.59,M,BKN,OVC,M,M,700.00,7000.00,M,M,-RA,M,M,M,M,M,M,69.80,SBGR 262300Z 06003KT 9000 -RA BKN007 OVC070 21/20 Q1016 RERA,M
SBAN,2025-01-27 00:00,69.80,69.80,100.00,300.00,1.00,0.00,30.09,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 270000Z 30001KT 9999 FEW030 FEW035TCU 21/21 Q1019,M
SBGR,2025-01-27 00:00,69.80,68.00,94.01,70.00,5.00,0.00,30.03,M,5.59,M,BKN,OVC,M,M,1300.00,1700.00,M,M,-RA,M,M,M,M,M,M,69.80,SBGR 270000Z 07005KT 9000 -RA BKN013 OVC017 21/20 Q1017,M
SBGR,2025-01-27 01:00,69.80,68.00,94.01,70.00,1.00,0.00,30.06,M,4.97,M,SCT,BKN,OVC,M,500.00,1000.00,1500.00,M,-RA,M,M,M,M,M,M,69.80,SBGR 270100Z 07001KT 8000 -RA SCT005 BKN010 OVC015 21/20 Q1018,M
SBAN,2025-01-27 01:00,69.80,69.80,100.00,280.00,2.00,0.00,30.09,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 270100Z 28002KT 9999 FEW030 FEW035TCU 21/21 Q1019,M
SBGR,2025-01-27 02:00,69.80,68.00,94.01,60.00,4.00,0.00,30.06,M,6.21,M,FEW,BKN,OVC,M,600.00,1100.00,2000.00,M,M,M,M,M,M,M,M,69.80,SBGR 270200Z 06004KT 9999 FEW006 BKN011 OVC020 21/20 Q1018,M
SBAN,2025-01-27 02:00,69.80,68.00,94.01,0.00,0.00,0.00,30.09,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 270200Z 00000KT 9999 FEW030 FEW035TCU 21/20 Q1019,M
SBGR,2025-01-27 03:00,69.80,68.00,94.01,60.00,5.00,0.00,30.06,M,4.35,M,FEW,BKN,OVC,M,700.00,1000.00,8000.00,M,-RA,M,M,M,M,M,M,69.80,SBGR 270300Z 06005KT 7000 -RA FEW007 BKN010 OVC080 21/20 Q1018,M
SBAN,2025-01-27 03:00,69.80,68.00,94.01,260.00,2.00,0.00,30.09,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 270300Z 26002KT 9999 FEW030 FEW035TCU 21/20 Q1019,M
SBGR,2025-01-27 04:00,69.80,68.00,94.01,160.00,1.00,0.00,30.03,M,6.21,M,FEW,SCT,BKN,M,800.00,1300.00,3000.00,M,M,M,M,M,M,M,M,69.80,SBGR 270400Z 16001KT 9999 FEW008 SCT013 BKN030 21/20 Q1017,M
SBAN,2025-01-27 04:00,68.00,68.00,100.00,0.00,0.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,SBAN 270400Z 00000KT 9999 FEW030 20/20 Q1019,M
SBAN,2025-01-27 05:00,68.00,68.00,100.00,340.00,1.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,SBAN 270500Z 34001KT 9999 FEW030 20/20 Q1018,M
SBGR,2025-01-27 05:00,69.80,68.00,94.01,100.00,1.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,1000.00,3500.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 270500Z 10001KT 9999 SCT010 BKN035 21/20 Q1016,M
SBGR,2025-01-27 06:00,69.80,68.00,94.01,220.00,1.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,800.00,1300.00,3000.00,M,M,M,M,M,M,M,M,69.80,SBGR 270600Z 22001KT 9999 FEW008 SCT013 BKN030 21/20 Q1016,M
SBAN,2025-01-27 06:00,68.00,68.00,100.00,0.00,0.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,SBAN 270600Z 00000KT 9999 FEW030 20/20 Q1017,M
SBGR,2025-01-27 07:00,69.80,69.80,100.00,90.00,2.00,0.00,29.97,M,4.97,M,FEW,SCT,BKN,M,500.00,1500.00,2500.00,M,M,M,M,M,M,M,M,69.80,SBGR 270700Z 09002KT 8000 FEW005 SCT015 BKN025 21/21 Q1015,M
SBAN,2025-01-27 07:00,66.20,66.20,100.00,180.00,1.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,SBAN 270700Z 18001KT 9999 FEW030 19/19 Q1018,M
SBAN,2025-01-27 08:00,66.20,66.20,100.00,160.00,1.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,SBAN 270800Z 16001KT 9999 FEW030 19/19 Q1018,M
SBGR,2025-01-27 08:00,69.80,68.00,94.01,0.00,0.00,0.00,29.97,M,5.59,M,SCT,BKN,M,M,900.00,3000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 270800Z 00000KT 9000 SCT009 BKN030 21/20 Q1015,M
SBGR,2025-01-27 08:18,69.80,68.00,94.01,0.00,0.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,700.00,1300.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 270818Z 00000KT 9999 SCT007 BKN013 21/20 Q1015,M
SBGR,2025-01-27 09:00,68.00,68.00,100.00,200.00,1.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1000.00,1500.00,M,M,M,M,M,M,M,M,M,68.00,SBGR 270900Z 20001KT 9999 SCT010 BKN015 20/20 Q1015,M
SBAN,2025-01-27 09:00,66.20,66.20,100.00,180.00,1.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,SBAN 270900Z 18001KT 9999 FEW030 19/19 Q1018,M
SBGR,2025-01-27 10:00,69.80,68.00,94.01,190.00,1.00,0.00,29.97,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 271000Z 19001KT 9999 BKN017 21/20 Q1015,M
SBAN,2025-01-27 10:00,68.00,68.00,100.00,250.00,2.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,3000.00,10000.00,M,M,M,M,M,M,M,M,M,68.00,SBAN 271000Z 25002KT 9999 FEW030 SCT100 20/20 Q1019,M
SBGR,2025-01-27 10:17,69.80,68.00,94.01,190.00,3.00,0.00,30.00,M,6.21,M,BKN,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 271017Z 19003KT 9999 BKN010 SCT018 21/20 Q1016,M
SBGR,2025-01-27 11:00,71.60,68.00,88.43,30.00,2.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,1000.00,1700.00,M,M,M,M,M,M,M,M,M,71.60,SBGR 271100Z 03002KT 9999 FEW010 BKN017 22/20 Q1016,M
SBAN,2025-01-27 11:00,69.80,69.80,100.00,M,2.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,3000.00,10000.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 271100Z VRB02KT 9999 FEW030 SCT100 21/21 Q1020,M
SBGR,2025-01-27 12:00,73.40,68.00,83.21,0.00,0.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,2300.00,M,M,M,M,M,M,M,M,M,73.40,SBGR 271200Z 00000KT 9999 FEW015 BKN023 23/20 Q1017,M
SBAN,2025-01-27 12:00,75.20,69.80,83.32,M,2.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,3000.00,10000.00,M,M,M,M,M,M,M,M,M,75.20,SBAN 271200Z VRB02KT 9999 FEW030 SCT100 24/21 Q1020,M
SBGR,2025-01-27 13:00,75.20,68.00,78.34,0.00,0.00,0.00,30.03,M,4.97,M,FEW,OVC,M,M,1700.00,3000.00,M,M,M,M,M,M,M,M,M,75.20,SBGR 271300Z 00000KT 8000 FEW017 OVC030 24/20 Q1017,M
SBAN,2025-01-27 13:00,77.00,66.20,69.33,M,3.00,0.00,30.15,M,6.21,M,SCT,SCT,M,M,3000.00,10000.00,M,M,M,M,M,M,M,M,M,77.00,SBAN 271300Z VRB03KT 9999 SCT030 SCT100 25/19 Q1021,M
SBGR,2025-01-27 14:00,77.00,68.00,73.78,150.00,3.00,0.00,30.03,M,4.97,M,FEW,OVC,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,77.00,SBGR 271400Z 15003KT 8000 FEW017 OVC040 25/20 Q1017,M
SBAN,2025-01-27 14:00,80.60,66.20,61.58,M,4.00,0.00,30.12,M,6.21,M,SCT,FEW,BKN,BKN,2500.00,4000.00,4500.00,10000.00,M,M,M,M,M,M,M,82.75,SBAN 271400Z VRB04KT 9999 SCT025 FEW040TCU BKN045 BKN100 27/19 Q1020,M
SBGR,2025-01-27 15:00,78.80,68.00,69.52,140.00,3.00,0.00,30.03,M,4.97,M,FEW,OVC,M,M,1300.00,2300.00,M,M,M,M,M,M,M,M,M,78.80,SBGR 271500Z 14003KT 8000 FEW013 OVC023 26/20 Q1017,M
SBAN,2025-01-27 15:00,80.60,66.20,61.58,M,3.00,0.00,30.12,M,6.21,M,SCT,FEW,BKN,BKN,2500.00,4000.00,4500.00,10000.00,M,M,M,M,M,M,M,82.75,SBAN 271500Z VRB03KT 9999 SCT025 FEW040TCU BKN045 BKN100 27/19 Q1020,M
SBAN,2025-01-27 16:00,82.40,64.40,54.55,M,6.00,0.00,30.09,M,6.21,M,SCT,FEW,BKN,BKN,2500.00,4000.00,4500.00,10000.00,TS VCSH,M,M,M,M,M,M,83.98,SBAN 271600Z VRB06KT 9999 TS VCSH SCT025 FEW040CB BKN045 BKN100 28/18 Q1019,M
SBGR,2025-01-27 16:00,75.20,68.00,78.34,60.00,5.00,0.00,30.03,M,6.21,M,SCT,OVC,M,M,2300.00,3000.00,M,M,-RA,M,M,M,M,M,M,75.20,SBGR 271600Z 06005KT 9999 -RA SCT023 OVC030 24/20 Q1017,M
SBAN,2025-01-27 17:00,75.20,66.20,73.61,30.00,8.00,0.00,30.09,M,6.21,M,SCT,FEW,BKN,BKN,2500.00,4000.00,4500.00,10000.00,VCSH,M,M,M,M,M,M,75.20,SBAN 271700Z 03008KT 350V070 9999 VCSH SCT025 FEW040TCU BKN045 BKN100 24/19 Q1019 RETS,M
SBGR,2025-01-27 17:00,75.20,69.80,83.32,0.00,0.00,0.00,30.00,M,6.21,M,SCT,SCT,BKN,M,1700.00,4500.00,8000.00,M,-RA,M,M,M,M,M,M,75.20,SBGR 271700Z 00000KT 9999 -RA SCT017 SCT045 BKN080 24/21 Q1016,M
SBGR,2025-01-27 18:00,80.60,68.00,65.54,230.00,3.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,3000.00,8000.00,M,M,M,M,M,M,M,M,M,83.29,SBGR 271800Z 23003KT 9999 SCT030 BKN080 27/20 Q1015,M
SBAN,2025-01-27 18:00,75.20,66.20,73.61,10.00,5.00,0.00,30.06,M,6.21,M,SCT,FEW,BKN,BKN,3000.00,4000.00,4500.00,10000.00,VCSH,M,M,M,M,M,M,75.20,SBAN 271800Z 01005KT 330V040 9999 VCSH SCT030 FEW040TCU BKN045 BKN100 24/19 Q1018,M
SBGR,2025-01-27 19:00,73.40,69.80,88.51,160.00,10.00,0.00,29.97,M,6.21,M,SCT,BKN,OVC,M,1500.00,4000.00,8000.00,M,-RA,M,M,M,M,M,M,73.40,SBGR 271900Z 16010KT 9999 -RA SCT015 BKN040 OVC080 23/21 Q1015,M
SBAN,2025-01-27 19:00,73.40,68.00,83.21,110.00,3.00,0.00,30.06,M,6.21,M,FEW,FEW,SCT,BKN,3000.00,4000.00,4500.00,10000.00,VCSH,M,M,M,M,M,M,73.40,SBAN 271900Z 11003KT 030V160 9999 VCSH FEW030 FEW040TCU SCT045 BKN100 23/20 Q1018,M
SBAN,2025-01-27 20:00,73.40,68.00,83.21,170.00,4.00,0.00,30.03,M,6.21,M,FEW,FEW,SCT,BKN,3000.00,4000.00,4500.00,10000.00,VCSH,M,M,M,M,M,M,73.40,SBAN 272000Z 17004KT 130V200 9999 VCSH FEW030 FEW040TCU SCT045 BKN100 23/20 Q1017,M
SBGR,2025-01-27 20:00,73.40,68.00,83.21,160.00,7.00,0.00,29.97,M,6.21,M,BKN,BKN,OVC,M,1300.00,4000.00,8000.00,M,-RA,M,M,M,M,M,M,73.40,SBGR 272000Z 16007KT 9999 -RA BKN013 BKN040 OVC080 23/20 Q1015,M
SBGR,2025-01-27 20:44,69.80,68.00,94.01,160.00,4.00,0.00,29.97,M,2.17,M,BKN,BKN,OVC,M,1100.00,4000.00,8000.00,M,+RA,M,M,M,M,M,M,69.80,SBGR 272044Z 16004KT 3500 +RA BKN011 BKN040 OVC080 21/20 Q1015,M
SBGR,2025-01-27 21:00,69.80,68.00,94.01,150.00,5.00,0.00,29.97,M,2.80,M,BKN,BKN,OVC,M,1100.00,4000.00,8000.00,M,RA,M,M,M,M,M,M,69.80,SBGR 272100Z 15005KT 4500 RA BKN011 BKN040 OVC080 21/20 Q1015 RERA,M
SBAN,2025-01-27 21:00,73.40,68.00,83.21,60.00,3.00,0.00,30.03,M,6.21,M,FEW,SCT,BKN,M,3000.00,4500.00,9000.00,M,M,M,M,M,M,M,M,73.40,SBAN 272100Z 06003KT 010V090 9999 FEW030 SCT045 BKN090 23/20 Q1017,M
SBGR,2025-01-27 21:10,69.80,68.00,94.01,160.00,4.00,0.00,29.97,M,2.80,M,BKN,BKN,OVC,M,900.00,4000.00,8000.00,M,-RA,M,M,M,M,M,M,69.80,SBGR 272110Z 16004KT 4500 -RA BKN009 BKN040 OVC080 21/20 Q1015 RERA,M
SBAN,2025-01-27 22:00,71.60,69.80,94.06,120.00,4.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,4500.00,9000.00,M,M,M,M,M,M,M,M,M,71.60,SBAN 272200Z 12004KT 9999 SCT045 BKN090 22/21 Q1016,M
SBGR,2025-01-27 22:00,69.80,68.00,94.01,140.00,5.00,0.00,29.97,M,6.21,M,BKN,BKN,OVC,M,900.00,4000.00,8000.00,M,-RA,M,M,M,M,M,M,69.80,SBGR 272200Z 14005KT 9999 -RA BKN009 BKN040 OVC080 21/20 Q1015 RERA,M
SBGR,2025-01-27 23:00,69.80,68.00,94.01,150.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 272300Z 15005KT 9999 OVC009 21/20 Q1016,M
SBAN,2025-01-27 23:00,69.80,68.00,94.01,120.00,3.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,4500.00,9000.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 272300Z 12003KT 9999 FEW045 BKN090 21/20 Q1017,M
SBAN,2025-01-28 00:00,69.80,68.00,94.01,140.00,2.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,4500.00,9000.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 280000Z 14002KT 9999 FEW045 SCT090 21/20 Q1018,M
SBGR,2025-01-28 00:00,69.80,68.00,94.01,90.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 280000Z 09005KT 9999 OVC009 21/20 Q1016,M
SBGR,2025-01-28 00:30,69.80,66.20,88.34,120.00,3.00,0.00,30.03,M,6.21,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 280030Z 12003KT 9999 BKN020 21/19 Q1017,M
SBGR,2025-01-28 01:00,68.00,66.20,93.97,130.00,2.00,0.00,30.03,M,6.21,M,BKN,BKN,M,M,2300.00,3000.00,M,M,M,M,M,M,M,M,M,68.00,SBGR 280100Z 13002KT 9999 BKN023 BKN030 20/19 Q1017,M
SBAN,2025-01-28 01:00,68.00,68.00,100.00,300.00,1.00,0.00,30.12,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,68.00,SBAN 280100Z 30001KT 9999 FEW045 20/20 Q1020,M
SBAN,2025-01-28 02:00,69.80,69.80,100.00,70.00,2.00,0.00,30.15,M,6.21,M,FEW,SCT,M,M,4500.00,8000.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 280200Z 07002KT 9999 FEW045 SCT080 21/21 Q1021,M
SBGR,2025-01-28 02:00,68.00,66.20,93.97,190.00,1.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 280200Z 19001KT 9999 FEW025 20/19 Q1017,M
SBGR,2025-01-28 03:00,68.00,66.20,93.97,0.00,0.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1100.00,2100.00,M,M,M,M,M,M,M,M,M,68.00,SBGR 280300Z 00000KT 9999 FEW011 SCT021 20/19 Q1017,M
SBAN,2025-01-28 03:00,69.80,68.00,94.01,90.00,2.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,4500.00,8000.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 280300Z 09002KT 9999 FEW045 SCT080 21/20 Q1020,M
SBAN,2025-01-28 04:00,69.80,68.00,94.01,80.00,2.00,0.00,30.15,M,6.21,M,FEW,SCT,M,M,3000.00,8000.00,M,M,M,M,M,M,M,M,M,69.80,SBAN 280400Z 08002KT 9999 FEW030 SCT080 21/20 Q1021,M
SBGR,2025-01-28 04:00,66.20,66.20,100.00,0.00,0.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 280400Z 00000KT CAVOK 19/19 Q1016,M
